Country,Type,Year,TWh,Popn,MWhPerCap,inc,Max,MaxYear,MaxPop,totalMWhPerCap,cleanMWhPerCap
Philippines,Solar,1996,0,70058763,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1997,0,71831175,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1998,0,73606500,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,1999,0,75377337,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2000,0,77120792,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2001,0,78795655,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2002,0,80456517,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2003,0,82114628,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2004,0,83771045,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2005,0,85443957,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2006,0,87078544,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2007,0,88725126,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2008,0,90397628,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2009,0,92107025,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2010,0,93786878,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2011,0,95486521,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2012,0,97189306,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2013,0,98875328,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2014,0,100524887,0,0,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2015,0.1,102125514,9.791872381665566e-4,9.791872381665566e-4,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2016,1.1,103937216,0.010583312141052537,0.010583312141052537,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2017,1.2,105813317,0.011340727557004946,0.011340727557004946,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2018,1.2,107663686,0.011145819399124046,0.011145819399124046,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2019,1.2,109473986,0.01096150824361141,0.01096150824361141,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2020,1.4,111287623,0.012580015299634893,0.012580015299634893,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2021,1.5,113094332,0.013263264157217004,0.013263264157217004,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,Solar,2022,1.8,114666324,0.015697721329236997,0.015697721329236997,0.015697721329236997,2022,114666324,0.9976774000359513,0.11337243182226718
Philippines,SolarPlusWind,1975,0,41873861,0,NA,0.024493922187029577,2021,113094332,0.9976774000359513,0.11337243182226718
Philippines,SolarPlusWind,1976,0,42915004,0,NA,0.024493922187029577,2021,113094332,0.9976774000359513,0.11337243182226718
Philippines,SolarPlusWind,1977,0,44033735,0,NA,0.024493922187029577,2021,113094332,0.9976774000359513,0.11337243182226718
Philippines,SolarPlusWind,1978,0,45259302,0,NA,0.024493922187029577,2021,113094332,0.9976774000359513,0.11337243182226718
Philippines,SolarPlusWind,1979,0,46522176,0,NA,0.024493922187029577,2021,113094332,0.9976774000359513,0.11337243182226718
Philippines,SolarPlusWind,1980,0,47786288,0,NA,0.024493922187029577,2021,113094332,0.9976774000359513,0.11337243182226718
Philippines,SolarPlusWind,1981,0,49052803,0,NA,0.024493922187029577,2021,113094332,0.9976774000359513,0.11337243182226718
Philippines,SolarPlusWind,1982,0,50305858,0,NA,0.024493922187029577,2021,113094332,0.9976774000359513,0.11337243182226718
Philippines,SolarPlusWind,1983,0,51571187,0,NA,0.024493922187029577,2021,113094332,0.9976774000359513,0.11337243182226718
Philippines,SolarPlusWind,1984,0,52868182,0,NA,0.024493922187029577,2021,113094332,0.9976774000359513,0.11337243182226718
Philippines,SolarPlusWind,1985,0,54161737,0,NA,0.024493922187029577,2021,113094332,0.9976774000359513,0.11337243182226718
Philippines,SolarPlusWind,1986,0,55463584,0,NA,0.024493922187029577,2021,113094332,0.9976774000359513,0.11337243182226718
Philippines,SolarPlusWind,1987,0,56756093,0,NA,0.024493922187029577,2021,113094332,0.9976774000359513,0.11337243182226718
Philippines,SolarPlusWind,1988,0,58074256,0,NA,0.024493922187029577,2021,113094332,0.9976774000359513,0.11337243182226718
